"Name","Chromosome","Region","Max group mean","Log? fold change","Fold change","P-value","FDR p-value","Bonferroni"
"ENST00000198767","ENST00000198767","1..3762","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563559","ENST00000563559","1..2128","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000429751","ENST00000429751","1..2198","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000327307","ENST00000327307","1..2039","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561685","ENST00000561685","1..615","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564131","ENST00000564131","1..1001","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000540462","ENST00000540462","1..1557","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561823","ENST00000561823","1..456","77.3386017626","1.5372771751","2.9024619922","0.4241608873","0.9991606977","1"
"ENST00000562778","ENST00000562778","1..560","81.3354083454","2.4654632616","5.5230426245","0.1404579603","0.9991606977","1"
"ENST00000599768","ENST00000599768","1..212","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563720","ENST00000563720","1..287","43.5856065334","-2.9481913722","-7.7178091693","0.3622140743","0.9991606977","1"
"ENST00000268607","ENST00000268607","1..2688","17841.9902268314","7.456E-3","1.0051818121","0.9823154228","0.9991606977","1"
"ENST00000570189","ENST00000570189","1..1259","159.270057942","6.9021782393","119.6086766732","0.0175307969","0.9991606977","1"
"ENST00000565788","ENST00000565788","1..625","252.48532394","0.3586269787","1.2822050347","0.7315285114","0.9991606977","1"
"ENST00000564844","ENST00000564844","1..3085","20.3833178035","5.1290849341","34.9951948108","0.09465002","0.9991606977","1"
"ENST00000564638","ENST00000564638","1..735","44.0229110454","0.1154910575","1.083343726","0.9309293694","0.9991606977","1"
"ENST00000534986","ENST00000534986","1..2618","100.3244084051","-7.0901106532","-136.249833171","0.0299317056","0.9991606977","1"
"ENST00000360151","ENST00000360151","1..1053","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000534094","ENST00000534094","1..954","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543801","ENST00000543801","1..824","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000432570","ENST00000432570","1..984","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000268616","ENST00000268616","1..7102","2432.1049659549","-0.2144290113","-1.1602446228","0.6248812478","0.9991606977","1"
"ENST00000568020","ENST00000568020","1..6242","205.9487694936","0.9693510956","1.9579597338","0.5239630719","0.9991606977","1"
"ENST00000561928","ENST00000561928","1..2548","309.8961159268","-0.9320186369","-1.9079437479","0.1813747418","0.9991606977","1"
"ENST00000565193","ENST00000565193","1..523","50.9452935874","-0.5088936042","-1.422958517","0.7356614454","0.9991606977","1"
"ENST00000568766","ENST00000568766","1..498","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568222","ENST00000568222","1..652","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567442","ENST00000567442","1..476","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000287594","ENST00000287594","1..5820","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000396385","ENST00000396385","1..1037","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564148","ENST00000564148","1..529","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000300006","ENST00000300006","1..2404","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566490","ENST00000566490","1..1854","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000570249","ENST00000570249","1..622","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561813","ENST00000561813","1..737","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567550","ENST00000567550","1..546","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000452191","ENST00000452191","1..1865","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000564389","ENST00000564389","1..749","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561692","ENST00000561692","1..534","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000563380","ENST00000563380","1..462","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565857","ENST00000565857","1..497","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565913","ENST00000565913","1..934","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000537256","ENST00000537256","1..2191","3.2192060615","2.5503783437","5.8578787987","0.397720312","0.9991606977","1"
"ENST00000301008","ENST00000301008","1..1030","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000284262","ENST00000284262","1..3985","3.2750696463","-2.9482355245","-7.718045369","0.3622062457","0.9991606977","1"
"ENST00000563609","ENST00000563609","1..4023","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538868","ENST00000538868","1..2610","14.5859351305","-1.9267677547","-3.802024305","0.3107444579","0.9991606977","1"
"ENST00000568444","ENST00000568444","1..388","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567298","ENST00000567298","1..4572","119.8924774054","-0.4385244574","-1.355217545","0.6857128038","0.9991606977","1"
"ENST00000568346","ENST00000568346","1..343","18.2347945701","-2.116347183","-4.3359471829","0.5267865434","0.9991606977","1"
"ENST00000568499","ENST00000568499","1..445","185.1530694802","-1.0300041125","-2.0420300723","0.544830932","0.9991606977","1"
"ENST00000316853","ENST00000316853","1..1287","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000353170","ENST00000353170","1..1663","77.6522802494","-0.3600009627","-1.283426754","0.8427745272","0.9991606977","1"
"ENST00000347925","ENST00000347925","1..1821","37.3235475172","0.0440258087","1.0309867622","0.980293237","0.9991606977","1"
"ENST00000566349","ENST00000566349","1..1377","59.2297865175","-5.4173305189","-42.7345349911","0.1175939188","0.9991606977","1"
"ENST00000270583","ENST00000270583","1..1886","455.2250586507","0.1301397644","1.0943997186","0.890340512","0.9991606977","1"
"ENST00000569487","ENST00000569487","1..2072","47.2731378024","0.8255640555","1.7722277968","0.5759766501","0.9991606977","1"
"ENST00000562155","ENST00000562155","1..1757","60.5162704258","-1.3302320902","-2.5144312197","0.4199712523","0.9991606977","1"
"ENST00000562261","ENST00000562261","1..1065","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566661","ENST00000566661","1..2232","64.0773272757","-1.6541136861","-3.1472977825","0.1490826799","0.9991606977","1"
"ENST00000562913","ENST00000562913","1..875","20.038517773","0.3991598854","1.3187397546","0.8390234758","0.9991606977","1"
"ENST00000567513","ENST00000567513","1..585","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000562872","ENST00000562872","1..559","50.4707011145","2.1224353202","4.3542834342","0.2866558394","0.9991606977","1"
"ENST00000564484","ENST00000564484","1..562","18.6484387378","0.3663234581","1.2890636114","0.8411066979","0.9991606977","1"
"ENST00000565328","ENST00000565328","1..582","32.2398687502","-3.4617443475","-11.0176478179","0.3065575198","0.9991606977","1"
"ENST00000569747","ENST00000569747","1..560","25.1902874313","3.4150591121","10.666826464","0.2424687716","0.9991606977","1"
"ENST00000564396","ENST00000564396","1..563","24.1442913069","-2.9482796782","-7.7182815834","0.3807299706","0.9991606977","1"
"ENST00000568502","ENST00000568502","1..546","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000561825","ENST00000561825","1..562","11.1290650134","-2.116347183","-4.3359471829","0.5267865434","0.9991606977","1"
"ENST00000568338","ENST00000568338","1..584","46.5521781019","-1.3357807541","-2.5241204453","0.5123296157","0.9991606977","1"
"ENST00000563845","ENST00000563845","1..528","23.6914187028","-2.9481913722","-7.7178091693","0.3622140743","0.9991606977","1"
"ENST00000566561","ENST00000566561","1..564","12.0507411399","-2.1163913579","-4.3360799503","0.526776997","0.9991606977","1"
"ENST00000539881","ENST00000539881","1..4777","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000262510","ENST00000262510","1..6822","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543141","ENST00000543141","1..563","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538273","ENST00000538273","1..560","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000535658","ENST00000535658","1..527","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000544641","ENST00000544641","1..594","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538059","ENST00000538059","1..282","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000539144","ENST00000539144","1..6505","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538805","ENST00000538805","1..3552","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000545081","ENST00000545081","1..5832","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538110","ENST00000538110","1..2656","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000536231","ENST00000536231","1..868","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543030","ENST00000543030","1..1894","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538453","ENST00000538453","1..4121","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000540182","ENST00000540182","1..3617","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538930","ENST00000538930","1..1686","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000538778","ENST00000538778","1..1019","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000541020","ENST00000541020","1..465","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000537056","ENST00000537056","1..3430","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000534931","ENST00000534931","1..549","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000399221","ENST00000399221","1..550","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000535284","ENST00000535284","1..907","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543402","ENST00000543402","1..575","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000545349","ENST00000545349","1..485","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000544189","ENST00000544189","1..546","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000534927","ENST00000534927","1..1051","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543103","ENST00000543103","1..1896","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000543049","ENST00000543049","1..484","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000308149","ENST00000308149","1..6735","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000436936","ENST00000436936","1..6886","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000396368","ENST00000396368","1..7743","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000540441","ENST00000540441","1..7105","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000552771","ENST00000552771","1..4157","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000548025","ENST00000548025","1..5891","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000551742","ENST00000551742","1..5900","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000602337","ENST00000602337","1..5891","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000551878","ENST00000551878","1..600","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000552553","ENST00000552553","1..5053","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000551579","ENST00000551579","1..489","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000549337","ENST00000549337","1..568","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000547936","ENST00000547936","1..574","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000552535","ENST00000552535","1..562","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000546864","ENST00000546864","1..1101","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000551678","ENST00000551678","1..568","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000548216","ENST00000548216","1..2529","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000549219","ENST00000549219","1..581","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000344181","ENST00000344181","1..7325","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000446344","ENST00000446344","1..6938","164.7925995893","-0.0429619466","-1.0302267794","0.9688042679","0.9991606977","1"
"ENST00000565644","ENST00000565644","1..3983","586.9289065895","-1.212320857","-2.317100881","0.0766290821","0.9991606977","1"
"ENST00000261622","ENST00000261622","1..4537","1316.8229732792","-1.3842131543","-2.610295531","0.0439185338","0.9991606977","1"
"ENST00000563489","ENST00000563489","1..780","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000309893","ENST00000309893","1..1094","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566402","ENST00000566402","1..512","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000568801","ENST00000568801","1..506","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000396355","ENST00000396355","1..3936","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000396354","ENST00000396354","1..3221","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000570727","ENST00000570727","1..588","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000572756","ENST00000572756","1..915","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000573203","ENST00000573203","1..762","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000574163","ENST00000574163","1..352","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000577101","ENST00000577101","1..575","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000574109","ENST00000574109","1..843","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000573694","ENST00000573694","1..411","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000576502","ENST00000576502","1..1131","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000572967","ENST00000572967","1..484","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000572503","ENST00000572503","1..285","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000571896","ENST00000571896","1..3498","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000342673","ENST00000342673","1..3162","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000396353","ENST00000396353","1..1867","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000569400","ENST00000569400","1..802","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000423252","ENST00000423252","1..644","10.5537546629","-2.1163913579","-4.3360799503","0.526776997","0.9991606977","1"
"ENST00000488074","ENST00000488074","1..759","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000439677","ENST00000439677","1..736","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000454563","ENST00000454563","1..558","12.1803190016","-2.1163913579","-4.3360799503","0.526776997","0.9991606977","1"
"ENST00000479780","ENST00000479780","1..1551","139.8199408088","1.6377185302","3.1117335477","0.2608284973","0.9991606977","1"
"ENST00000393208","ENST00000393208","1..2283","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000459966","ENST00000459966","1..627","22.4985023309","1.2307061375","2.3468182845","0.5021520447","0.9991606977","1"
"ENST00000412691","ENST00000412691","1..586","66.8147740977","-4.4091332089","-21.2462041779","0.174287281","0.9991606977","1"
"ENST00000526460","ENST00000526460","1..547","35.2937606544","-3.4724761477","-11.0999105681","0.2909919219","0.9991606977","1"
"ENST00000485772","ENST00000485772","1..608","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000466197","ENST00000466197","1..640","27.3964110178","1.2310040746","2.3473029861","0.5327438459","0.9991606977","1"
"ENST00000355022","ENST00000355022","1..2164","87.9414529024","-1.5877634518","-3.0058300716","0.3414927757","0.9991606977","1"
"ENST00000436970","ENST00000436970","1..560","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000436274","ENST00000436274","1..455","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000456902","ENST00000456902","1..566","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000393207","ENST00000393207","1..2438","56.0473691634","0.8635076722","1.8194566424","0.5501520174","0.9991606977","1"
"ENST00000474563","ENST00000474563","1..761","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000472964","ENST00000472964","1..330","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000497491","ENST00000497491","1..739","27.5911420956","-3.4882415242","-11.2218725223","0.2917334519","0.9991606977","1"
"ENST00000466847","ENST00000466847","1..772","9.1363736797","0.3660695439","1.2888367563","0.8412224236","0.9991606977","1"
"ENST00000565242","ENST00000565242","1..801","13.0841729971","2.5506322579","5.8589098754","0.3987690467","0.9991606977","1"
"ENST00000481948","ENST00000481948","1..1730","49.8194798706","-5.490688046","-44.9636748576","0.107326195","0.9991606977","1"
"ENST00000286122","ENST00000286122","1..2366","444.7615190018","-0.5615826498","-1.4758873917","0.5995671943","0.9991606977","1"
"ENST00000355163","ENST00000355163","1..2300","57.2155184065","-6.1001222849","-68.5993159346","0.0659337744","0.9991606977","1"
"ENST00000538234","ENST00000538234","1..2372","242.6582402006","-0.7561683615","-1.6889988684","0.4813654178","0.9991606977","1"
"ENST00000396324","ENST00000396324","1..6847","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000452625","ENST00000452625","1..6886","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000573908","ENST00000573908","1..541","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000576790","ENST00000576790","1..6272","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000300036","ENST00000300036","1..6029","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000576164","ENST00000576164","1..5725","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000571275","ENST00000571275","1..4087","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000574119","ENST00000574119","1..549","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000570785","ENST00000570785","1..3450","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000571910","ENST00000571910","1..979","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000571505","ENST00000571505","1..2353","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000290776","ENST00000290776","1..2244","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000535318","ENST00000535318","1..2316","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566259","ENST00000566259","1..404","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565874","ENST00000565874","1..1976","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567487","ENST00000567487","1..936","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565766","ENST00000565766","1..844","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566042","ENST00000566042","1..3446","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565951","ENST00000565951","1..2291","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000566910","ENST00000566910","1..938","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000567011","ENST00000567011","1..901","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000537605","ENST00000537605","1..2185","0","NaN","NaN","NaN","NaN","NaN"
"ENST00000565624","ENST00000565624","1..13279","360.8036137605","-0.9622703293","-1.9483735853","0.4447672136","0.9991606977","1"
"ENST00000437464","ENST00000437464","1..13203","374.7882598791","0.2725043171","1.2079027594","0.6717681849","0.9991606977","1"
"ENST00000319555","ENST00000319555","1..5380","242.6330336596","-0.3194431662","-1.2478488265","0.7670793835","0.9991606977","1"
"ENST00000562417","ENST00000562417","1..497","27.3505754643","-0.4658629512","-1.3811432402","0.7908432316","0.9991606977","1"
"ENST00000569086","ENST00000569086","1..563","57.4721840469","-0.2748072619","-1.2098324498","0.8454154342","0.9991606977","1"
"ENST00000563351","ENST00000563351","1..500","26.1023050808","-2.9482355245","-7.718045369","0.3622062457","0.9991606977","1"
